cruise,station,date
AFR132,A17694,1995-11-17
AFR132,A17697,1995-11-18
AFR132,A17699,1995-11-18
AFR132,A17700,1995-11-18
AFR132,A17701,1995-11-18
AFR132,A17702,1995-11-18
AFR132,A17703,1995-11-18
AFR132,A17705,1995-11-18
AFR132,A17706,1995-11-18
AFR132,A17707,1995-11-18
AFR132,A17708,1995-11-18
AFR132,A17709,1995-11-18
AFR132,A17710,1995-11-18
AFR132,A17711,1995-11-18
AFR132,A17713,1995-11-18
AFR132,A17716,1995-11-18
AFR132,A17719,1995-11-18
AFR132,A17721,1995-11-19
AFR132,A17723,1995-11-19
AFR132,A17724,1995-11-19
AFR132,A17725,1995-11-19
AFR132,A17726,1995-11-19
AFR132,A17727,1995-11-19
AFR132,A17728,1995-11-19
AFR132,A17729,1995-11-19
AFR132,A17730,1995-11-19
AFR132,A17732,1995-11-19
AFR132,A17733,1995-11-19
AFR132,A17734,1995-11-19
AFR132,A17735,1995-11-19
AFR132,A17755,1995-11-20
AFR132,A17756,1995-11-20
AFR132,A17757,1995-11-20
AFR132,A17758,1995-11-20
AFR132,A17759,1995-11-20
AFR132,A17761,1995-11-21
AFR132,A17762,1995-11-21
AFR132,A17763,1995-11-21
AFR132,A17765,1995-11-21
AFR132,A17767,1995-11-21
AFR132,A17768,1995-11-21
AFR132,A17782,1995-11-22
AFR132,A17783,1995-11-22
AFR132,A17784,1995-11-22
AFR132,A17785,1995-11-22
AFR132,A17786,1995-11-22
AFR132,A17787,1995-11-22
AFR132,A17788,1995-11-22
AFR132,A17789,1995-11-22
AFR132,A17790,1995-11-22
AFR132,A17792,1995-11-22
AFR132,A17793,1995-11-22
AFR132,A17806,1995-11-23
AFR132,A17807,1995-11-23
AFR132,A17808,1995-11-23
AFR132,A17809,1995-11-23
AFR132,A17810,1995-11-23
AFR132,A17811,1995-11-24
AFR132,A17812,1995-11-24
AFR132,A17813,1995-11-24
AFR132,A17815,1995-11-24
AFR132,A17817,1995-11-24
AFR132,A17828,1995-11-25
AFR132,A17829,1995-11-25
AFR132,A17830,1995-11-25
AFR132,A17831,1995-11-25
AFR132,A17832,1995-11-25
AFR132,A17833,1995-11-25
AFR132,A17842,1995-11-26
AFR132,A17844,1995-11-26
AFR132,A17845,1995-11-26
AFR132,A17846,1995-11-26
AFR132,A17847,1995-11-26
AFR132,A17855,1995-11-27
AFR132,A17857,1995-11-27
AFR132,A17858,1995-11-27
AFR132,A17860,1995-11-27
AFR132,A17861,1995-11-27
AFR132,A17862,1995-11-27
AFR132,A17863,1995-11-27
AFR132,A17864,1995-11-28
AFR132,A17865,1995-11-28
AFR132,A17867,1995-11-28
AFR132,A17868,1995-11-28
AFR132,A17873,1995-11-29
AFR132,A17874,1995-11-29
AFR132,A17875,1995-11-29
AFR132,A17876,1995-11-29
AFR132,A17878,1995-11-29
AFR132,A17879,1995-11-30
AFR132,A17880,1995-11-30
AFR132,A17885,1995-12-01
AFR132,A17887,1995-12-01
AFR132,A17888,1995-12-01
AFR132,A17890,1995-12-01
AFR132,A17891,1995-12-01
AFR132,A17892,1995-12-01
AFR132,A17893,1995-12-01
AFR132,A17894,1995-12-01
AFR132,A17895,1995-12-01
AFR132,A17897,1995-12-01
AFR132,A17898,1995-12-01
AFR132,A17900,1995-12-01
AFR132,A17594,1995-11-13
AFR132,A17595,1995-11-13
AFR132,A17596,1995-11-13
AFR132,A17598,1995-11-14
AFR132,A17850,1995-11-26
AFR132,A17866,1995-11-28
Afr132,A17594,1995-11-13
Afr132,A17595,1995-11-13
Afr132,A17596,1995-11-13
Afr132,A17597,1995-11-13
Afr132,A17598,1995-11-14
Afr132,A17599,1995-11-14
Afr132,A17600,1995-11-14
Afr132,A17601,1995-11-14
Afr132,A17602,1995-11-14
Afr132,A17603,1995-11-14
Afr132,A17615,1995-11-14
Afr132,A17617,1995-11-14
Afr132,A17632,1995-11-15
Afr132,A17634,1995-11-15
Afr132,A17638,1995-11-15
Afr132,A17657,1995-11-16
Afr132,A17660,1995-11-16
Afr132,A17662,1995-11-16
Afr132,A17665,1995-11-16
Afr132,A17668,1995-11-16
Afr132,A17670,1995-11-17
Afr132,A17688,1995-11-17
Afr132,A17691,1995-11-17
Afr132,A17693,1995-11-17
Afr132,A17696,1995-11-18
Afr132,A17698,1995-11-18
Afr132,A17712,1995-11-18
Afr132,A17715,1995-11-18
Afr132,A17717,1995-11-18
Afr132,A17720,1995-11-19
Afr132,A17722,1995-11-19
Afr132,A17750,1995-11-20
Afr132,A17751,1995-11-20
Afr132,A17753,1995-11-20
Afr132,A17754,1995-11-20
Afr132,A17769,1995-11-21
Afr132,A17770,1995-11-21
Afr132,A17771,1995-11-21
Afr132,A17773,1995-11-21
Afr132,A17774,1995-11-21
Afr132,A17776,1995-11-21
Afr132,A17777,1995-11-21
Afr132,A17778,1995-11-22
Afr132,A17779,1995-11-22
Afr132,A17780,1995-11-22
Afr132,A17781,1995-11-22
Afr132,A17795,1995-11-22
Afr132,A17797,1995-11-23
Afr132,A17798,1995-11-23
Afr132,A17799,1995-11-23
Afr132,A17800,1995-11-23
Afr132,A17801,1995-11-23
Afr132,A17802,1995-11-23
Afr132,A17803,1995-11-23
Afr132,A17804,1995-11-23
Afr132,A17805,1995-11-23
Afr132,A17834,1995-11-25
Afr132,A17836,1995-11-25
Afr132,A17837,1995-11-25
Afr132,A17838,1995-11-25
Afr132,A17840,1995-11-26
Afr132,A17841,1995-11-26
Afr132,A17849,1995-11-26
Afr132,A17851,1995-11-26
Afr132,A17853,1995-11-27
Afr132,A17854,1995-11-27
Afr132,A17900,1995-12-01
Afr132,A17908,1995-12-02
Afr132,A17909,1995-12-03
Afr132,A17910,1995-12-03
Afr132,A17911,1995-12-03
Afr132,A17912,1995-12-03
Afr132,A17913,1995-12-03
Afr132,A17914,1995-12-03
Afr132,A17915,1995-12-03
Afr132,A17916,1995-12-03
Afr132,A17917,1995-12-03
Afr132,A17918,1995-12-03
Afr132,A17919,1995-12-03
Afr132,A17920,1995-12-03
Afr 137,A18182,1996-10-21
Afr 137,A18183,1996-10-21
Afr 137,A18184,1996-10-21
Afr 137,A18185,1996-10-22
Afr 137,A18186,1996-10-22
Afr 137,A18187,1996-10-22
Afr 137,A18188,1996-10-22
Afr 137,A18189,1996-10-22
Afr 137,A18190,1996-10-22
Afr 137,A18191,1996-10-22
Afr 137,A18192,1996-10-22
Afr 137,A18193,1996-10-22
Afr 137,A18194,1996-10-22
Afr 137,A18195,1996-10-22
Afr 137,A18196,1996-10-22
Afr 137,A18198,1996-10-22
Afr 137,A18199,1996-10-22
Afr 137,A18200,1996-10-22
Afr 137,A18201,1996-10-22
Afr 137,A18202,1996-10-22
Afr 137,A18203,1996-10-22
Afr 137,A18204,1996-10-23
Afr 137,A18205,1996-10-22
Afr 137,A18206,1996-10-23
Afr 137,A18207,1996-10-23
Afr 137,A18209,1996-10-23
Afr 137,A18210,1996-10-23
Afr 137,A18211,1996-10-23
Afr 137,A18212,1996-10-23
Afr 137,A18214,1996-10-24
Afr 137,A18215,1996-10-24
Afr 137,A18216,1996-10-24
Afr 137,A18217,1996-10-24
Afr 137,A18218,1996-10-24
Afr 137,A18219,1996-10-24
Afr 137,A18220,1996-10-24
Afr 137,A18221,1996-10-24
Afr 137,A18222,1996-10-24
Afr 137,A18223,1996-10-24
Afr 137,A18224,1996-10-24
Afr 137,A18225,1996-10-24
Afr 137,A18226,1996-10-24
Afr 137,A18227,1996-10-24
Afr 137,A18228,1996-10-24
Afr 137,A18230,1996-10-24
Afr 137,A18231,1996-10-24
Afr 137,A18232,1996-10-24
Afr 137,A18234,1996-10-24
Afr 137,A18235,1996-10-24
Afr 137,A18237,1996-10-24
Afr 137,A18238,1996-10-24
Afr 137,A18240,1996-10-24
Afr 137,A18241,1996-10-25
Afr 137,A18243,1996-10-25
Afr 137,A18244,1996-10-25
Afr 137,A18245,1996-10-25
Afr 137,A18246,1996-10-25
Afr 137,A18247,1996-10-25
Afr 137,A18248,1996-10-25
Afr 137,A18249,1996-10-25
Afr 137,A18250,1996-10-25
Afr 137,A18251,1996-10-25
Afr 137,A18252,1996-10-25
Afr 137,A18254,1996-10-25
Afr 137,A18255,1996-10-25
Afr 137,A18256,1996-10-25
Afr 137,A18257,1996-10-25
Afr 137,A18258,1996-10-25
Afr 137,A18260,1996-10-25
Afr 137,A18261,1996-10-25
Afr 137,A18263,1996-10-25
Afr 137,A18264,1996-10-25
Afr 137,A18266,1996-10-26
Afr 137,A18268,1996-10-26
Afr 137,A18269,1996-10-26
Afr 137,A18270,1996-10-26
Afr 137,A18271,1996-10-26
Afr 137,A18273,1996-10-26
Afr 137,A18274,1996-10-26
Afr 137,A18276,1996-10-26
Afr 137,A18277,1996-10-26
Afr 137,A18278,1996-10-26
Afr 137,A18279,1996-10-26
Afr 137,A18280,1996-10-26
Afr 137,A18281,1996-10-26
Afr 137,A18282,1996-10-26
Afr 137,A18283,1996-10-26
Afr 137,A18284,1996-10-26
Afr 137,A18285,1996-10-26
Afr 137,A18286,1996-10-26
Afr 137,A18288,1996-10-26
Afr 137,A18289,1996-10-26
Afr 137,A18290,1996-10-26
Afr 137,A18292,1996-10-27
Afr 137,A18293,1996-10-27
Afr 137,A18294,1996-10-27
Afr 137,A18296,1996-10-27
Afr 137,A18297,1996-10-27
Afr 137,A18298,1996-10-27
Afr 137,A18299,1996-10-27
Afr 137,A18300,1996-10-27
Afr 137,A18302,1996-10-27
Afr 137,A18303,1996-10-27
Afr 137,A18304,1996-10-27
Afr 137,A18306,1996-10-27
Afr 137,A18307,1996-10-27
Afr 137,A18308,1996-10-27
Afr 137,A18309,1996-10-27
Afr 137,A18310,1996-10-27
Afr 137,A18311,1996-10-27
Afr 137,A18312,1996-10-27
Afr 137,A18313,1996-10-27
Afr 137,A18314,1996-10-27
Afr 137,A18315,1996-10-27
Afr 137,A18317,1996-10-28
Afr 137,A18318,1996-10-28
Afr 137,A18319,1996-10-28
Afr 137,A18320,1996-10-28
Afr 137,A18321,1996-10-28
Afr 137,A18322,1996-10-28
Afr 137,A18324,1996-10-28
Afr 137,A18326,1996-10-28
Afr 137,A18327,1996-10-28
Afr 137,A18328,1996-10-28
Afr 137,A18329,1996-10-28
Afr 137,A18331,1996-10-28
Afr 137,A18332,1996-10-28
Afr 137,A18333,1996-10-28
Afr 137,A18334,1996-10-28
Afr 137,A18335,1996-10-28
Afr 137,A18336,1996-10-28
Afr 137,A18337,1996-10-28
Afr 137,A18338,1996-10-28
Afr 137,A18339,1996-10-28
Afr 137,A18340,1996-10-28
Afr 137,A18341,1996-10-29
Afr 137,A18343,1996-10-29
Afr 137,A18344,1996-10-29
Afr 137,A18345,1996-10-29
Afr 137,A18346,1996-10-29
Afr 137,A18347,1996-10-29
Afr 137,A18349,1996-10-29
Afr 137,A18350,1996-10-29
Afr 137,A18351,1996-10-29
Afr 137,A18353,1996-10-29
Afr 137,A18354,1996-10-29
Afr 137,A18355,1996-10-29
Afr 137,A18357,1996-10-29
Afr 137,A18358,1996-10-29
Afr 137,A18359,1996-10-29
Afr 137,A18360,1996-10-29
Afr 137,A18361,1996-10-29
Afr 137,A18362,1996-10-29
Afr 137,A18363,1996-10-29
Afr 137,A18364,1996-10-29
Afr 137,A18365,1996-10-29
Afr 137,A18366,1996-10-29
Afr 137,A18367,1996-10-30
Afr 137,A18368,1996-10-30
Afr 137,A18369,1996-10-30
Afr 137,A18370,1996-10-30
Afr 137,A18371,1996-10-30
Afr 137,A18372,1996-10-30
Afr 137,A18373,1996-10-30
Afr 137,A18374,1996-10-30
Afr 137,A18375,1996-10-30
Afr 137,A18376,1996-10-30
Afr 137,A18377,1996-10-30
Afr 137,A18378,1996-10-30
Afr 137,A18380,1996-10-30
Afr 137,A18381,1996-10-30
Afr 137,A18382,1996-10-30
Afr 137,A18383,1996-10-30
Afr 137,A18384,1996-10-30
Afr 137,A18385,1996-10-30
Afr 137,A18386,1996-10-30
Afr 137,A18387,1996-10-30
Afr 137,A18388,1996-10-30
Afr 137,A18389,1996-10-30
Afr 137,A18390,1996-10-30
Afr 137,A18391,1996-10-31
Afr 137,A18392,1996-10-31
Afr 137,A18393,1996-10-31
Afr 137,A18395,1996-10-31
Afr 137,A18396,1996-10-31
Afr 137,A18397,1996-10-31
Afr 137,A18398,1996-10-31
Afr 137,A18399,1996-10-31
Afr 137,A18400,1996-10-31
Afr 137,A18402,1996-10-31
Afr 137,A18403,1996-10-31
Afr 137,A18404,1996-10-31
Afr 137,A18405,1996-10-31
Afr 137,A18407,1996-10-31
Afr 137,A18408,1996-10-31
Afr 137,A18409,1996-10-31
Afr 137,A18410,1996-10-31
Afr 137,A18411,1996-10-31
Afr 137,A18412,1996-10-31
Afr 137,A18413,1996-11-01
Afr 137,A18414,1996-11-01
Afr 137,A18415,1996-11-01
Afr 137,A18416,1996-11-01
Afr 137,A18417,1996-11-01
Afr 137,A18418,1996-11-01
Afr 137,A18419,1996-11-01
Afr 137,A18420,1996-11-01
Afr 137,A18422,1996-11-01
Afr 137,A18423,1996-11-01
Afr 137,A18424,1996-11-01
Afr 137,A18426,1996-11-01
Afr 137,A18427,1996-11-01
Afr 137,A18428,1996-11-01
Afr 137,A18429,1996-11-01
Afr 137,A18430,1996-11-01
Afr 137,A18432,1996-11-01
Afr 137,A18433,1996-11-01
Afr 137,A18435,1996-11-02
Afr 137,A18437,1996-11-02
Afr 137,A18438,1996-11-02
Afr 137,A18439,1996-11-02
Afr 137,A18440,1996-11-02
Afr 137,A18441,1996-11-02
Afr 137,A18442,1996-11-02
Afr 137,A18444,1996-11-02
Afr 137,A18445,1996-11-02
Afr 137,A18446,1996-11-02
Afr 137,A18447,1996-11-02
Afr 137,A18448,1996-11-02
Afr 137,A18449,1996-11-02
Afr 137,A18450,1996-11-02
Afr 137,A18451,1996-11-02
Afr 137,A18452,1996-11-02
Afr 148,A19269,1997-10-30
Afr 148,A19270,1997-10-30
Afr 148,A19271,1997-10-30
Afr 148,A19272,1997-10-30
Afr 148,A19273,1997-10-30
Afr 148,A19274,1997-10-30
Afr 148,A19275,1997-10-30
Afr 148,A19276,1997-10-30
Afr 148,A19277,1997-10-30
Afr 148,A19278,1997-10-30
Afr 148,A19279,1997-10-30
Afr 148,A19280,1997-10-30
Afr 148,A19281,1997-10-30
Afr 148,A19282,1997-10-30
Afr 148,A19283,1997-10-30
Afr 148,A19284,1997-10-30
Afr 148,A19285,1997-10-30
Afr 148,A19286,1997-10-30
Afr 148,A19287,1997-10-30
Afr 148,A19288,1997-10-30
Afr 148,A19289,1997-10-30
Afr 148,A19290,1997-10-30
Afr 148,A19291,1997-10-30
Afr 148,A19292,1997-10-30
Afr 148,A19293,1997-10-30
Afr 148,A19294,1997-10-30
Afr 148,A19295,1997-10-31
Afr 148,A19296,1997-10-31
Afr 148,A19297,1997-10-31
Afr 148,A19298,1997-10-31
Afr 148,A19299,1997-10-31
Afr 148,A19300,1997-11-01
Afr 148,A19301,1997-11-01
Afr 148,A19302,1997-11-01
Afr 148,A19303,1997-11-01
Afr 148,A19304,1997-11-01
Afr 148,A19307,1997-11-01
Afr 148,A19308,1997-11-01
Afr 148,A19309,1997-11-01
Afr 148,A19310,1997-11-02
Afr 148,A19311,1997-11-02
Afr 148,A19312,1997-11-02
Afr 148,A19313,1997-11-02
Afr 148,A19314,1997-11-02
Afr 148,A19315,1997-11-02
Afr 148,A19316,1997-11-02
Afr 148,A19317,1997-11-02
Afr 148,A19318,1997-11-02
Afr 148,A19320,1997-11-02
Afr 148,A19322,1997-11-02
Afr 148,A19323,1997-11-02
Afr 148,A19324,1997-11-02
Afr 148,A19325,1997-11-02
Afr 148,A19326,1997-11-02
Afr 148,A19328,1997-11-03
Afr 148,A19330,1997-11-03
Afr 148,A19331,1997-11-03
Afr 148,A19333,1997-11-03
Afr 148,A19334,1997-11-03
Afr 148,A19337,1997-11-03
Afr 148,A19338,1997-11-04
Afr 148,A19340,1997-11-04
Afr 148,A19341,1997-11-04
Afr 148,A19342,1997-11-04
Afr 148,A19343,1997-11-04
Afr 148,A19344,1997-11-04
Afr 148,A19345,1997-11-04
Afr 148,A19346,1997-11-04
Afr 148,A19347,1997-11-04
Afr 148,A19348,1997-11-04
Afr 148,A19350,1997-11-04
Afr 148,A19352,1997-11-04
Afr 148,A19353,1997-11-04
Afr 148,A19354,1997-11-04
Afr 148,A19356,1997-11-05
Afr 148,A19357,1997-11-05
Afr 148,A19358,1997-11-05
Afr 148,A19359,1997-11-05
Afr 148,A19360,1997-11-05
Afr 148,A19361,1997-11-05
Afr 148,A19362,1997-11-05
Afr 148,A19363,1997-11-05
Afr 148,A19364,1997-11-05
Afr 148,A19365,1997-11-05
Afr 148,A19366,1997-11-05
Afr 148,A19367,1997-11-05
Afr 148,A19368,1997-11-05
Afr 148,A19369,1997-11-05
Afr 148,A19370,1997-11-05
Afr 148,A19371,1997-11-05
Afr 148,A19372,1997-11-06
Afr 148,A19374,1997-11-06
Afr 148,A19375,1997-11-06
Afr 148,A19376,1997-11-06
Afr 148,A09256,1997-10-27
Afr 148,A19258,1997-10-28
Afr 148,A19259,1997-10-28
Afr 148,A19260,1997-10-28
Afr 148,A19261,1997-10-28
Afr 148,A19262,1997-10-29
Afr 148,A19263,1997-10-29
Afr 148,A19264,1997-10-29
Afr 148,A19265,1997-10-29
Afr 148,A19266,1997-10-29
Afr 148,A19267,1997-10-29
Afr 148,A19268,1997-10-29
Afr163,20175,2001-11-01
Afr163,20177,2001-11-01
Afr163,20179,2001-11-01
Afr163,20181,2001-11-02
Afr163,20182,2001-11-02
Afr163,20184,2001-11-02
Afr163,20186,2001-11-02
Afr163,20188,2001-11-03
Afr163,20191,2001-11-03
Afr163,20192,2001-11-03
Afr163,20195,2001-11-03
Afr163,20197,2001-11-03
Afr163,20198,2001-11-03
Afr163,20202,2001-11-04
Afr163,20203,2001-11-04
Afr163,20205,2001-11-04
Afr163,20207,2001-11-04
Afr163,20208,2001-11-04
Afr163,20210,2001-11-05
Afr163,20212,2001-11-05
Afr163,20216,2001-11-05
Afr163,20217,2001-11-05
Afr163,20218,2001-11-06
Afr163,20220,2001-11-06
Afr163,20222,2001-11-06
Afr163,20223,2001-11-06
Afr163,20224,2001-11-06
Afr163,20227,2001-11-06
Afr163,20228,2001-11-06
Afr163,20229,2001-11-07
Afr163,20231,2001-11-07
Afr163,20232,2001-11-07
Afr163,20235,2001-11-07
Afr163,20236,2001-11-07
Afr163,20251,2001-11-08
Afr163,20253,2001-11-09
Afr163,20254,2001-11-09
Afr163,20255,2001-11-09
Afr163,20256,2001-11-09
Afr163,20258,2001-11-09
Afr163,20276,2001-11-12
Afr163,20277,2001-11-12
Afr163,20279,2001-11-13
Afr163,20281,2001-11-13
Afr163,20282,2001-11-13
Afr163,20283,2001-11-13
Afr163,20284,2001-11-13
Afr163,20286,2001-11-13
Afr163,20287,2001-11-13
Afr163,20289,2001-11-13
Afr163,20290,2001-11-13
Afr163,20292,2001-11-14
Afr163,20293,2001-11-14
Afr163,20294,2001-11-14
Afr163,20295,2001-11-14
Afr163,20317,2001-11-16
Afr163,20318,2001-11-16
Afr163,20319,2001-11-16
Afr163,20320,2001-11-16
Afr163,20322,2001-11-16
Afr163,20323,2001-11-16
Afr163,20324,2001-11-16
Afr163,20326,2001-11-17
Afr163,20327,2001-11-17
Afr163,20328,2001-11-17
Afr163,20330,2001-11-17
Afr163,20331,2001-11-17
Afr163,20332,2001-11-17
Afr163,20336,2001-11-18
Afr163,20337,2001-11-18
Afr163,20338,2001-11-18
Afr163,20339,2001-11-18
Afr163,20340,2001-11-18
Afr163,20342,2001-11-18
Afr163,20343,2001-11-18
Afr163,20391,2001-11-23
Afr163,20392,2001-11-23
Afr163,20394,2001-11-23
Afr163,20395,2001-11-23
Afr163,20397,2001-11-23
Afr163,20419,2001-11-25
Afr163,20421,2001-11-25
Afr163,20423,2001-11-26
Afr163,20424,2001-11-26
Afr163,20425,2001-11-26
Afr163,20426,2001-11-26
ALG163,A20175,2001-11-01
ALG163,A20177,2001-11-01
ALG163,A20179,2001-11-02
ALG163,A20181,2001-11-02
ALG163,A20182,2001-11-02
ALG163,A20184,2001-11-02
ALG163,A20186,2001-11-02
ALG163,A20188,2001-11-03
ALG163,A20191,2001-11-03
ALG163,A20192,2001-11-03
ALG163,A20195,2001-11-03
ALG163,A20197,2001-11-03
ALG163,A20198,2001-11-04
ALG163,A20202,2001-11-04
ALG163,A20203,2001-11-04
ALG163,A20205,2001-11-04
ALG163,A20207,2001-11-04
ALG163,A20208,2001-11-05
ALG163,A20212,2001-11-05
ALG163,A20216,2001-11-05
ALG163,A20217,2001-11-06
ALG163,A20218,2001-11-06
ALG163,A20220,2001-11-06
ALG163,A20222,2001-11-06
ALG163,A20223,2001-11-06
ALG163,A20224,2001-11-06
ALG163,A20227,2001-11-07
ALG163,A20228,2001-11-07
ALG163,A20229,2001-11-07
ALG163,A20231,2001-11-07
ALG163,A20232,2001-11-07
ALG163,A20235,2001-11-07
ALG163,A20236,2001-11-07
ALG163,A20238,2001-11-07
ALG163,A20239,2001-11-07
ALG163,A20240,2001-11-08
ALG163,A20242,2001-11-08
ALG163,A20243,2001-11-08
ALG163,A20244,2001-11-08
ALG163,A20245,2001-11-08
ALG163,A20248,2001-11-08
ALG163,A20249,2001-11-08
ALG163,A20250,2001-11-08
ALG163,A20251,2001-11-09
ALG163,A20253,2001-11-09
ALG163,A20254,2001-11-09
ALG163,A20255,2001-11-09
ALG163,A20256,2001-11-09
ALG163,A20258,2001-11-09
ALG163,A20262,2001-11-11
ALG163,A20263,2001-11-11
ALG163,A20266,2001-11-11
ALG163,A20267,2001-11-11
ALG163,A20269,2001-11-11
ALG163,A20270,2001-11-11
ALG163,A20272,2001-11-11
ALG163,A20273,2001-11-11
ALG163,A20276,2001-11-12
ALG163,A20277,2001-11-12
ALG163,A20279,2001-11-12
ALG163,A20281,2001-11-12
ALG163,A20282,2001-11-12
ALG163,A20283,2001-11-12
ALG163,A20284,2001-11-12
ALG163,A20286,2001-11-12
ALG163,A20287,2001-11-12
ALG163,A20289,2001-11-13
ALG163,A20290,2001-11-13
ALG163,A20292,2001-11-13
ALG163,A20293,2001-11-13
ALG163,A20294,2001-11-13
ALG163,A20295,2001-11-13
ALG163,A20300,2001-11-13
ALG163,A20302,2001-11-13
ALG163,A20303,2001-11-13
ALG163,A20304,2001-11-13
ALG163,A20305,2001-11-13
ALG163,A20306,2001-11-14
ALG163,A203307,2001-11-14
ALG163,A20308,2001-11-14
ALG163,A20309,2001-11-14
ALG163,A20310,2001-11-14
ALG163,A20311,2001-11-14
ALG163,A20312,2001-11-14
ALG163,A20313,2001-11-14
ALG163,A20314,2001-11-14
ALG163,A20315,2001-11-14
ALG163,A20316,2001-11-14
ALG163,A20317,2001-11-16
ALG163,A20318,2001-11-16
ALG163,A20319,2001-11-16
ALG163,A20320,2001-11-16
ALG163,A20322,2001-11-16
ALG163,A20323,2001-11-17
ALG163,A20324,2001-11-17
ALG163,A20326,2001-11-17
ALG163,A20327,2001-11-17
ALG163,A20328,2001-11-17
ALG163,A20330,2001-11-17
ALG163,A20331,2001-11-17
ALG163,A20332,2001-11-17
ALG163,A20336,2001-11-18
ALG163,A20337,2001-11-18
ALG163,A20338,2001-11-18
ALG163,A20339,2001-11-18
ALG163,A20340,2001-11-18
ALG163,A20342,2001-11-18
ALG163,A20343,2001-11-18
ALG163,A20344,2001-11-19
ALG163,A20346,2001-11-19
ALG163,A20347,2001-11-20
ALG163,A20348,2001-11-20
ALG163,A20350,2001-11-20
ALG163,A20354,2001-11-20
ALG163,A20355,2001-11-20
ALG163,A20356,2001-11-20
ALG163,A20392,2001-11-23
ALG163,A20394,2001-11-23
ALG163,A20395,2001-11-23
ALG163,A20397,2001-11-24
ALG163,A20399,2001-11-24
ALG163,A20402,2001-11-24
ALG163,A20404,2001-11-24
ALG163,A20405,2001-11-24
ALG163,A40406,2001-11-24
ALG163,A20410,2001-11-25
ALG163,A20411,2001-11-25
ALG163,A20413,2001-11-25
ALG163,A20414,2001-11-25
ALG163,A20415,2001-11-25
ALG163,A20416,2001-11-25
ALG163,A20419,2001-11-25
ALG163,A20421,2001-11-26
ALG163,A20423,2001-11-26
ALG163,A20424,2001-11-26
ALG163,A20425,2001-11-26
ALG163,A20426,2001-11-26
ALG163,A20428,2001-11-26
ALG163,A20429,2001-11-26
ALG163,A20430,2001-11-27
ALG163,A20431,2001-11-27
ALG163,A20433,2001-11-27
ALG163,A20436,2001-11-29
ALG163,A20437,2001-11-30
ALG163,A20439,2001-11-30
ALG163,A20440,2001-11-30
ALG163,A20442,2001-11-30
ALG163,A20444,2001-12-04
ALG163,A20445,2001-12-04
ALG163,A20447,2001-12-04
ALG163,A20448,2001-12-04
ALG163,A20449,2001-12-04
ALG163,A20450,2001-12-04
ALG163,A20451,2001-12-05
ALG163,A20452,2001-12-05
ALG163,A20453,2001-12-05
ALG163,A20454,2001-12-05
ALG163,A20455,2001-12-05
ALG163,A20456,2001-12-05
ALG163,A20457,2001-12-05
ALG163,A20458,2001-12-05
ALG163,A20459,2001-12-05
ALG163,A20460,2001-12-05
ALG163,A20461,2001-12-05
ALG163,A20462,2001-12-05
ALG163,A20463,2001-12-05
Afr163,20233,2001-11-07
Afr163,20259,2001-11-09
Afr163,20361,2001-11-21
Afr163,20362,2001-11-21
Afr163,20363,2001-11-21
Afr163,20365,2001-11-21
Afr163,20367,2001-11-21
Afr163,20368,2001-11-21
Afr163,20370,2001-11-21
Afr163,20371,2001-11-21
Afr163,20372,2001-11-21
Afr163,20386,2001-11-23
Afr163,20387,2001-11-23
Afr163,20389,2001-11-23
Afr163,20418,2001-11-25
Afr163,20444,2001-12-04
Afr163,20445,2001-12-04
Afr163,20446,2001-12-04
Afr163,20447,2001-12-04
Afr163,20448,2001-12-04
Afr163,20449,2001-12-04
Afr163,20450,2001-12-04
Afr163,20451,2001-12-04
Afr163,20452,2001-12-04
Afr163,20453,2001-12-05
Afr163,20454,2001-12-05
Afr163,20455,2001-12-05
Afr163,20456,2001-12-05
Afr163,20457,2001-12-05
Afr163,20458,2001-12-05
Afr163,20459,2001-12-05
Afr163,20460,2001-12-05
Afr163,20461,2001-12-05
Afr163,20462,2001-12-05
Afr163,20463,2001-12-05
AFR171,A20897,2002-10-25
AFR171,A20898,2002-10-25
AFR171,A20899,2002-10-25
AFR171,A20900,2002-10-25
AFR171,A20901,2002-10-25
AFR171,A20902,2002-10-25
AFR171,A20903,2002-10-26
AFR171,A20905,2002-10-26
AFR171,A20907,2002-10-26
AFR171,A20909,2002-10-27
AFR171,A20911,2002-10-27
AFR171,A20913,2002-10-27
AFR171,A20924,2002-10-28
AFR171,A20925,2002-10-28
AFR171,A20926,2002-10-28
AFR171,A20927,2002-10-28
AFR171,A20928,2002-10-28
AFR171,A20929,2002-10-28
AFR171,A20930,2002-10-28
AFR171,A20934,2002-10-29
AFR171,A20935,2002-10-29
AFR171,A20936,2002-10-29
AFR171,A20937,2002-10-29
AFR171,A20938,2002-10-29
AFR171,A20939,2002-10-30
AFR171,A20940,2002-10-30
AFR171,A20941,2002-10-30
AFR171,A20943,2002-10-30
AFR171,A20944,2002-10-30
AFR171,A20945,2002-10-30
AFR171,A20946,2002-10-30
AFR171,A20948,2002-10-30
AFR171,A20949,2002-10-31
AFR171,A20950,2002-10-31
AFR171,A20951,2002-10-31
AFR171,A20952,2002-10-31
AFR171,A20953,2002-10-31
AFR171,A20954,2002-10-31
AFR171,A20955,2002-10-31
AFR171,A20957,2002-10-31
AFR171,A20958,2002-10-31
AFR171,A20959,2002-11-01
AFR171,A20965,2002-11-01
AFR171,A20966,2002-11-01
AFR171,A20967,2002-11-01
